Year,Month,DayOfWeek,IATA_Code_Marketing_Airline,CRSDepTime,DepDelay,ArrDelay,Distance,CarrierDelay,WeatherDelay,LateAircraftDelay,Delay_Category
2024,1,2,DL,1955,0.0,-30.0,236.0,0.0,0.0,0.0,Green
2024,1,4,WN,1230,13.0,13.0,883.0,0.0,0.0,0.0,Green
2024,1,6,DL,1655,100.0,85.0,545.0,76.0,0.0,9.0,Red
2024,1,1,AA,646,-5.0,-19.0,1205.0,0.0,0.0,0.0,Green
2024,1,4,WN,1930,2.0,-17.0,725.0,0.0,0.0,0.0,Green
2024,1,1,HA,1815,17.0,11.0,100.0,0.0,0.0,0.0,Green
2024,1,4,NK,605,-3.0,-22.0,1076.0,0.0,0.0,0.0,Green
2024,1,3,DL,1755,-13.0,-3.0,707.0,0.0,0.0,0.0,Green
2024,1,5,DL,1950,10.0,0.0,1035.0,0.0,0.0,0.0,Green
2024,1,7,WN,2005,0.0,3.0,409.0,0.0,0.0,0.0,Green
2024,1,3,WN,1935,14.0,16.0,391.0,13.0,0.0,1.0,Orange
2024,1,7,AA,1940,29.0,36.0,1162.0,29.0,0.0,0.0,Orange
2024,1,2,AA,845,-4.0,-11.0,469.0,0.0,0.0,0.0,Green
2024,1,6,AA,1412,44.0,49.0,366.0,42.0,0.0,2.0,Orange
2024,1,6,WN,1325,377.0,371.0,675.0,0.0,0.0,371.0,Red
2024,1,1,UA,1720,-6.0,-16.0,883.0,0.0,0.0,0.0,Green
2024,1,5,DL,1515,31.0,6.0,1199.0,0.0,0.0,0.0,Green
2024,1,1,AA,732,0.0,20.0,500.0,0.0,0.0,0.0,Orange
2024,1,1,DL,1530,-7.0,-8.0,862.0,0.0,0.0,0.0,Green
2024,1,5,WN,1835,43.0,29.0,420.0,0.0,0.0,29.0,Orange
2024,1,1,AS,1402,62.0,37.0,1721.0,0.0,37.0,0.0,Orange
2024,1,2,WN,1545,12.0,4.0,680.0,0.0,0.0,0.0,Green
2024,1,7,AA,1847,56.0,48.0,748.0,0.0,0.0,48.0,Orange
2024,1,1,WN,1005,-6.0,22.0,494.0,0.0,0.0,0.0,Orange
2024,1,3,B6,800,-2.0,-12.0,745.0,0.0,0.0,0.0,Green
2024,1,3,WN,1740,2.0,-2.0,829.0,0.0,0.0,0.0,Green
2024,1,2,DL,1508,26.0,-8.0,1587.0,0.0,0.0,0.0,Green
2024,1,4,WN,1905,-4.0,-12.0,472.0,0.0,0.0,0.0,Green
2024,1,4,AA,1826,19.0,10.0,325.0,0.0,0.0,0.0,Green
2024,1,1,F9,730,-7.0,-21.0,1310.0,0.0,0.0,0.0,Green
2024,1,2,HA,1710,17.0,12.0,263.0,0.0,0.0,0.0,Green
2024,1,7,AA,1759,282.0,281.0,1096.0,57.0,0.0,224.0,Red
2024,1,7,WN,1225,5.0,-9.0,583.0,0.0,0.0,0.0,Green
2024,1,5,AA,1559,35.0,52.0,281.0,18.0,0.0,17.0,Orange
2024,1,1,AA,2000,7.0,-41.0,2475.0,0.0,0.0,0.0,Green
2024,1,1,AA,1045,-2.0,-27.0,1013.0,0.0,0.0,0.0,Green
2024,1,4,AA,2244,-8.0,-30.0,191.0,0.0,0.0,0.0,Green
2024,1,5,DL,959,-6.0,1.0,1404.0,0.0,0.0,0.0,Green
2024,1,3,AA,501,-4.0,-21.0,257.0,0.0,0.0,0.0,Green
2024,1,5,HA,1545,27.0,33.0,100.0,19.0,6.0,8.0,Orange
2024,1,5,F9,600,-5.0,73.0,1576.0,0.0,0.0,0.0,Red
2024,1,3,WN,855,6.0,-1.0,327.0,0.0,0.0,0.0,Green
2024,1,4,WN,2055,-4.0,-16.0,756.0,0.0,0.0,0.0,Green
2024,1,6,AA,700,38.0,24.0,2267.0,24.0,0.0,0.0,Orange
2024,1,7,WN,900,-1.0,-7.0,1235.0,0.0,0.0,0.0,Green
2024,1,5,UA,1735,20.0,25.0,794.0,20.0,0.0,0.0,Orange
2024,1,3,DL,1110,-2.0,0.0,1069.0,0.0,0.0,0.0,Green
2024,1,7,UA,1115,60.0,51.0,760.0,51.0,0.0,0.0,Orange
2024,1,5,UA,1250,-3.0,-10.0,908.0,0.0,0.0,0.0,Green
2024,1,1,UA,1225,-5.0,-33.0,1012.0,0.0,0.0,0.0,Green
2024,1,3,AA,2038,57.0,44.0,815.0,44.0,0.0,0.0,Orange
2024,1,1,AA,1334,50.0,41.0,719.0,10.0,0.0,31.0,Orange
2024,1,1,UA,1115,-11.0,-40.0,733.0,0.0,0.0,0.0,Green
2024,1,7,DL,2225,14.0,11.0,666.0,0.0,0.0,0.0,Green
2024,1,1,UA,855,-7.0,-19.0,773.0,0.0,0.0,0.0,Green
2024,1,4,AA,1104,-2.0,2.0,262.0,0.0,0.0,0.0,Green
2024,1,3,DL,608,-6.0,-31.0,903.0,0.0,0.0,0.0,Green
2024,1,1,NK,628,-5.0,-10.0,895.0,0.0,0.0,0.0,Green
2024,1,1,DL,1801,-5.0,5.0,1547.0,0.0,0.0,0.0,Green
2024,1,7,F9,1634,67.0,68.0,1666.0,0.0,0.0,67.0,Red
2024,1,1,WN,2035,-4.0,-22.0,1546.0,0.0,0.0,0.0,Green
2024,1,2,AA,2050,1.0,-23.0,940.0,0.0,0.0,0.0,Green
2024,1,3,UA,1405,-4.0,-15.0,258.0,0.0,0.0,0.0,Green
2024,1,4,AA,1543,6.0,-7.0,1061.0,0.0,0.0,0.0,Green
2024,1,1,NK,1800,-2.0,-12.0,1565.0,0.0,0.0,0.0,Green
2024,1,5,DL,1049,-1.0,4.0,692.0,0.0,0.0,0.0,Green
2024,1,7,F9,1525,-8.0,-16.0,226.0,0.0,0.0,0.0,Green
2024,1,1,WN,1850,22.0,15.0,957.0,15.0,0.0,0.0,Orange
2024,1,4,UA,1100,37.0,27.0,569.0,27.0,0.0,0.0,Orange
2024,1,6,UA,1840,8.0,-8.0,1157.0,0.0,0.0,0.0,Green
2024,1,1,DL,1235,32.0,23.0,760.0,23.0,0.0,0.0,Orange
2024,1,3,WN,1700,22.0,12.0,239.0,0.0,0.0,0.0,Green
2024,1,7,WN,840,-5.0,-31.0,749.0,0.0,0.0,0.0,Green
2024,1,2,DL,1112,-5.0,-26.0,290.0,0.0,0.0,0.0,Green
2024,1,6,AA,2249,29.0,32.0,168.0,0.0,0.0,29.0,Orange
2024,1,5,WN,1345,-4.0,-13.0,775.0,0.0,0.0,0.0,Green
2024,1,6,WN,1120,-6.0,-8.0,917.0,0.0,0.0,0.0,Green
2024,1,4,AA,800,0.0,-1.0,451.0,0.0,0.0,0.0,Green
2024,1,3,UA,615,-3.0,-13.0,577.0,0.0,0.0,0.0,Green
2024,1,7,F9,1641,-11.0,-19.0,391.0,0.0,0.0,0.0,Green
2024,1,3,AA,630,-7.0,-24.0,581.0,0.0,0.0,0.0,Green
2024,1,4,F9,2034,143.0,140.0,680.0,140.0,0.0,0.0,Red
2024,1,7,AS,1745,0.0,-7.0,224.0,0.0,0.0,0.0,Green
2024,1,2,UA,1640,-5.0,-8.0,599.0,0.0,0.0,0.0,Green
2024,1,2,UA,1715,-1.0,-4.0,483.0,0.0,0.0,0.0,Green
2024,1,2,AA,1823,76.0,71.0,489.0,0.0,0.0,71.0,Red
2024,1,3,WN,1850,26.0,13.0,674.0,0.0,0.0,0.0,Green
2024,1,6,DL,1010,2.0,-7.0,500.0,0.0,0.0,0.0,Green
2024,1,2,DL,1748,-7.0,-24.0,636.0,0.0,0.0,0.0,Green
2024,1,7,AA,1352,0.0,-20.0,861.0,0.0,0.0,0.0,Green
2024,1,4,UA,1312,-8.0,-21.0,372.0,0.0,0.0,0.0,Green
2024,1,6,UA,2020,29.0,-13.0,1744.0,0.0,0.0,0.0,Green
2024,1,4,AA,2030,-5.0,15.0,2700.0,0.0,0.0,0.0,Orange
2024,1,7,WN,1100,-2.0,-15.0,781.0,0.0,0.0,0.0,Green
2024,1,2,NK,1005,-6.0,-20.0,937.0,0.0,0.0,0.0,Green
2024,1,1,AA,1629,9.0,15.0,862.0,0.0,0.0,9.0,Orange
2024,1,1,UA,1335,-1.0,15.0,125.0,0.0,0.0,0.0,Orange
2024,1,7,B6,800,44.0,67.0,1554.0,0.0,44.0,0.0,Red
2024,1,7,DL,2330,2.0,-18.0,1927.0,0.0,0.0,0.0,Green
2024,1,7,AA,1930,-1.0,-3.0,1121.0,0.0,0.0,0.0,Green
2024,1,3,AA,1810,-9.0,-22.0,693.0,0.0,0.0,0.0,Green
2024,1,7,WN,1805,10.0,6.0,507.0,0.0,0.0,0.0,Green
2024,1,3,B6,2359,-2.0,-20.0,1626.0,0.0,0.0,0.0,Green
2024,1,3,AA,724,-10.0,-15.0,861.0,0.0,0.0,0.0,Green
2024,1,7,WN,1135,-4.0,-9.0,853.0,0.0,0.0,0.0,Green
2024,1,3,DL,1831,-7.0,-38.0,2105.0,0.0,0.0,0.0,Green
2024,1,4,AA,1904,174.0,153.0,1217.0,0.0,0.0,153.0,Red
2024,1,4,AS,1425,-9.0,-18.0,372.0,0.0,0.0,0.0,Green
2024,1,6,WN,1730,8.0,-4.0,2295.0,0.0,0.0,0.0,Green
2024,1,2,B6,1750,0.0,-7.0,1028.0,0.0,0.0,0.0,Green
2024,1,3,F9,1942,-3.0,31.0,356.0,0.0,0.0,0.0,Orange
2024,1,5,UA,1729,-10.0,-19.0,229.0,0.0,0.0,0.0,Green
2024,1,2,AA,652,46.0,32.0,660.0,0.0,0.0,0.0,Orange
2024,1,6,WN,1230,-8.0,-6.0,622.0,0.0,0.0,0.0,Green
2024,1,4,WN,940,9.0,-1.0,1703.0,0.0,0.0,0.0,Green
2024,1,6,WN,1125,11.0,6.0,404.0,0.0,0.0,0.0,Green
2024,1,6,NK,1959,-7.0,-27.0,368.0,0.0,0.0,0.0,Green
2024,1,6,AA,1146,26.0,2.0,1562.0,0.0,0.0,0.0,Green
2024,1,1,WN,2040,-6.0,-15.0,444.0,0.0,0.0,0.0,Green
2024,1,3,UA,947,3.0,8.0,936.0,0.0,0.0,0.0,Green
2024,1,1,WN,1810,-4.0,-11.0,666.0,0.0,0.0,0.0,Green
2024,1,4,AA,1138,69.0,60.0,335.0,10.0,0.0,50.0,Orange
2024,1,2,UA,1150,-6.0,-4.0,501.0,0.0,0.0,0.0,Green
2024,1,2,AA,1116,-8.0,9.0,526.0,0.0,0.0,0.0,Green
2024,1,6,UA,1755,-11.0,-56.0,2611.0,0.0,0.0,0.0,Green
2024,1,4,F9,715,-10.0,-30.0,985.0,0.0,0.0,0.0,Green
2024,1,7,NK,1648,-8.0,-16.0,1211.0,0.0,0.0,0.0,Green
2024,1,3,AS,1545,89.0,83.0,399.0,83.0,0.0,0.0,Red
2024,1,7,DL,1318,15.0,25.0,867.0,5.0,0.0,10.0,Orange
2024,1,5,DL,1013,-4.0,-6.0,813.0,0.0,0.0,0.0,Green
2024,1,7,AA,705,-5.0,-2.0,920.0,0.0,0.0,0.0,Green
2024,1,3,WN,1700,10.0,-11.0,1491.0,0.0,0.0,0.0,Green
2024,1,6,UA,1230,-10.0,-35.0,282.0,0.0,0.0,0.0,Green
2024,1,3,G4,944,0.0,-25.0,1429.0,0.0,0.0,0.0,Green
2024,1,1,WN,1825,-5.0,-17.0,358.0,0.0,0.0,0.0,Green
2024,1,6,F9,359,-9.0,-12.0,1189.0,0.0,0.0,0.0,Green
2024,1,2,DL,1815,101.0,140.0,489.0,101.0,0.0,0.0,Red
2024,1,5,AA,1801,56.0,52.0,926.0,0.0,0.0,52.0,Orange
2024,1,3,WN,1910,0.0,14.0,472.0,0.0,0.0,0.0,Green
2024,1,7,WN,1720,-5.0,-19.0,527.0,0.0,0.0,0.0,Green
2024,1,2,AA,1103,-8.0,-10.0,414.0,0.0,0.0,0.0,Green
2024,1,7,AA,2051,-4.0,-27.0,1055.0,0.0,0.0,0.0,Green
2024,1,5,F9,1504,37.0,28.0,986.0,28.0,0.0,0.0,Orange
2024,1,3,AA,1619,8.0,-1.0,213.0,0.0,0.0,0.0,Green
2024,1,4,WN,1605,44.0,33.0,602.0,3.0,0.0,30.0,Orange
2024,1,3,AA,950,-9.0,-26.0,1814.0,0.0,0.0,0.0,Green
2024,1,7,AS,910,20.0,13.0,1111.0,0.0,0.0,0.0,Green
2024,1,5,UA,1750,-3.0,12.0,1005.0,0.0,0.0,0.0,Green
2024,1,2,F9,745,-1.0,-27.0,594.0,0.0,0.0,0.0,Green
2024,1,2,UA,1920,30.0,15.0,862.0,15.0,0.0,0.0,Orange
2024,1,4,UA,2018,18.0,9.0,462.0,0.0,0.0,0.0,Green
2024,1,7,AA,525,-8.0,8.0,964.0,0.0,0.0,0.0,Green
2024,1,1,AA,1515,-12.0,-22.0,240.0,0.0,0.0,0.0,Green
2024,1,6,AA,635,-2.0,47.0,1300.0,0.0,0.0,0.0,Orange
2024,1,4,DL,1755,9.0,0.0,134.0,0.0,0.0,0.0,Green
2024,1,5,UA,845,0.0,1.0,552.0,0.0,0.0,0.0,Green
2024,1,7,WN,1715,31.0,4.0,862.0,0.0,0.0,0.0,Green
2024,1,1,AA,920,-8.0,-6.0,2370.0,0.0,0.0,0.0,Green
2024,1,1,DL,1610,-10.0,-26.0,300.0,0.0,0.0,0.0,Green
2024,1,4,UA,1000,-10.0,-15.0,773.0,0.0,0.0,0.0,Green
2024,1,4,B6,2110,-5.0,-17.0,395.0,0.0,0.0,0.0,Green
2024,1,2,AA,1704,-3.0,-8.0,1023.0,0.0,0.0,0.0,Green
2024,1,7,NK,645,-3.0,15.0,1587.0,0.0,0.0,0.0,Orange
2024,1,1,UA,1305,78.0,62.0,751.0,0.0,0.0,0.0,Red
2024,1,5,DL,1017,13.0,-9.0,296.0,0.0,0.0,0.0,Green
2024,1,2,NK,2110,-5.0,-28.0,2343.0,0.0,0.0,0.0,Green
2024,1,4,WN,825,-7.0,-15.0,317.0,0.0,0.0,0.0,Green
2024,1,3,G4,1242,-18.0,-32.0,704.0,0.0,0.0,0.0,Green
2024,1,3,AA,1645,-4.0,-25.0,164.0,0.0,0.0,0.0,Green
2024,1,4,AA,1940,-4.0,-9.0,554.0,0.0,0.0,0.0,Green
2024,1,5,WN,1045,1.0,-7.0,461.0,0.0,0.0,0.0,Green
2024,1,1,WN,830,-4.0,-22.0,850.0,0.0,0.0,0.0,Green
2024,1,1,UA,1100,-6.0,-4.0,954.0,0.0,0.0,0.0,Green
2024,1,4,AA,1552,-1.0,-1.0,328.0,0.0,0.0,0.0,Green
2024,1,4,WN,810,-3.0,-16.0,883.0,0.0,0.0,0.0,Green
2024,1,2,WN,1240,-1.0,-22.0,622.0,0.0,0.0,0.0,Green
2024,1,7,AA,1730,-6.0,0.0,431.0,0.0,0.0,0.0,Green
2024,1,4,DL,1430,-2.0,-5.0,332.0,0.0,0.0,0.0,Green
2024,1,2,DL,1121,-3.0,-29.0,1532.0,0.0,0.0,0.0,Green
2024,1,3,AA,557,-15.0,-24.0,225.0,0.0,0.0,0.0,Green
2024,1,2,DL,1320,43.0,45.0,224.0,43.0,0.0,0.0,Orange
2024,1,1,WN,1100,0.0,-13.0,776.0,0.0,0.0,0.0,Green
2024,1,1,DL,1859,-11.0,-14.0,762.0,0.0,0.0,0.0,Green
2024,1,2,NK,2027,55.0,48.0,719.0,0.0,0.0,0.0,Orange
2024,1,2,WN,1605,26.0,7.0,1751.0,0.0,0.0,0.0,Green
2024,1,4,NK,1514,-12.0,-10.0,488.0,0.0,0.0,0.0,Green
2024,1,7,AA,700,-7.0,3.0,75.0,0.0,0.0,0.0,Green
2024,1,6,AA,734,-1.0,-14.0,728.0,0.0,0.0,0.0,Green
2024,1,1,AA,1817,1002.0,1003.0,255.0,0.0,0.0,1002.0,Red
2024,1,7,AA,1108,-13.0,-22.0,175.0,0.0,0.0,0.0,Green
2024,1,1,WN,1520,20.0,43.0,639.0,0.0,0.0,20.0,Orange
2024,1,7,AA,2130,-4.0,-16.0,528.0,0.0,0.0,0.0,Green
2024,1,5,DL,2140,20.0,6.0,853.0,0.0,0.0,0.0,Green
2024,1,5,AA,2053,45.0,34.0,364.0,0.0,0.0,34.0,Orange
2024,1,3,DL,1725,-4.0,21.0,416.0,0.0,0.0,0.0,Orange
2024,1,4,AA,1019,-6.0,-18.0,1337.0,0.0,0.0,0.0,Green
2024,1,3,WN,800,-4.0,0.0,358.0,0.0,0.0,0.0,Green
2024,1,7,G4,705,-9.0,-18.0,643.0,0.0,0.0,0.0,Green
2024,1,1,AA,2051,-2.0,-13.0,773.0,0.0,0.0,0.0,Green
2024,1,1,WN,1620,-4.0,-17.0,821.0,0.0,0.0,0.0,Green
2024,1,7,WN,900,-2.0,-13.0,806.0,0.0,0.0,0.0,Green
2024,1,1,UA,2310,-10.0,-27.0,190.0,0.0,0.0,0.0,Green
2024,1,6,AA,1219,-3.0,-8.0,396.0,0.0,0.0,0.0,Green
2024,1,6,UA,720,-9.0,-2.0,295.0,0.0,0.0,0.0,Green
2024,1,7,UA,743,-9.0,-12.0,693.0,0.0,0.0,0.0,Green
2024,1,7,G4,2221,-17.0,-43.0,435.0,0.0,0.0,0.0,Green
2024,1,6,AA,1243,26.0,11.0,922.0,0.0,0.0,0.0,Green
2024,1,6,AS,700,-7.0,-10.0,859.0,0.0,0.0,0.0,Green
2024,1,3,WN,1715,44.0,35.0,462.0,0.0,0.0,35.0,Orange
2024,1,7,HA,1020,-1.0,8.0,102.0,0.0,0.0,0.0,Green
2024,1,5,WN,1320,27.0,29.0,1235.0,27.0,0.0,0.0,Orange
2024,1,4,AA,520,-8.0,-15.0,1345.0,0.0,0.0,0.0,Green
2024,1,7,HA,1100,-3.0,-4.0,100.0,0.0,0.0,0.0,Green
2024,1,5,WN,1650,29.0,39.0,1183.0,8.0,0.0,21.0,Orange
2024,1,7,UA,1909,-2.0,-26.0,748.0,0.0,0.0,0.0,Green
2024,1,5,WN,1050,78.0,137.0,472.0,77.0,0.0,1.0,Red
2024,1,2,WN,2130,-4.0,-15.0,444.0,0.0,0.0,0.0,Green
2024,1,2,B6,759,9.0,-18.0,762.0,0.0,0.0,0.0,Green
2024,1,2,AA,1840,-6.0,-25.0,764.0,0.0,0.0,0.0,Green
2024,1,6,DL,1000,35.0,20.0,1121.0,20.0,0.0,0.0,Orange
2024,1,5,B6,1625,22.0,17.0,1249.0,17.0,0.0,0.0,Orange
2024,1,5,DL,1535,-4.0,3.0,501.0,0.0,0.0,0.0,Green
2024,1,2,AS,2320,55.0,48.0,261.0,0.0,0.0,48.0,Orange
2024,1,1,WN,1800,35.0,28.0,532.0,13.0,0.0,15.0,Orange
2024,1,7,DL,2021,-2.0,-22.0,1124.0,0.0,0.0,0.0,Green
2024,1,3,DL,2030,-10.0,-22.0,184.0,0.0,0.0,0.0,Green
2024,1,1,UA,1230,-2.0,-32.0,1452.0,0.0,0.0,0.0,Green
2024,1,4,DL,820,13.0,18.0,926.0,13.0,0.0,0.0,Orange
2024,1,3,WN,1655,5.0,-22.0,1488.0,0.0,0.0,0.0,Green
2024,1,1,AA,1835,13.0,4.0,600.0,0.0,0.0,0.0,Green
2024,1,6,AA,1552,23.0,13.0,447.0,0.0,0.0,0.0,Green
2024,1,4,WN,2000,-3.0,-3.0,417.0,0.0,0.0,0.0,Green
2024,1,2,AA,518,0.0,-9.0,1121.0,0.0,0.0,0.0,Green
2024,1,6,WN,1015,9.0,51.0,1105.0,5.0,0.0,4.0,Orange
2024,1,4,AA,1950,16.0,58.0,1013.0,5.0,0.0,11.0,Orange
2024,1,5,AS,1530,6.0,-1.0,550.0,0.0,0.0,0.0,Green
2024,1,4,B6,1752,-1.0,2.0,1417.0,0.0,0.0,0.0,Green
2024,1,3,B6,1959,-1.0,-27.0,1183.0,0.0,0.0,0.0,Green
2024,1,2,AA,1617,29.0,18.0,862.0,2.0,0.0,16.0,Orange
2024,1,7,WN,2125,63.0,57.0,853.0,9.0,0.0,48.0,Orange
2024,1,1,AA,1437,-4.0,-19.0,650.0,0.0,0.0,0.0,Green
2024,1,3,DL,1515,19.0,10.0,531.0,0.0,0.0,0.0,Green
2024,1,6,UA,1635,-2.0,25.0,1075.0,0.0,0.0,0.0,Orange
2024,1,3,AA,1430,5.0,2.0,168.0,0.0,0.0,0.0,Green
2024,1,4,AA,2245,15.0,14.0,190.0,0.0,0.0,0.0,Green
2024,1,7,DL,1315,-2.0,-9.0,296.0,0.0,0.0,0.0,Green
2024,1,2,WN,1100,-3.0,-16.0,696.0,0.0,0.0,0.0,Green
2024,1,3,DL,1713,-5.0,-25.0,254.0,0.0,0.0,0.0,Green
2024,1,5,DL,1620,-1.0,-10.0,481.0,0.0,0.0,0.0,Green
2024,1,7,AA,1400,1.0,1.0,1089.0,0.0,0.0,0.0,Green
2024,1,3,DL,1110,30.0,48.0,501.0,0.0,30.0,0.0,Orange
2024,1,6,G4,1253,-18.0,-32.0,565.0,0.0,0.0,0.0,Green
2024,1,7,AA,1225,-4.0,-4.0,247.0,0.0,0.0,0.0,Green
2024,1,6,WN,1015,-2.0,-5.0,283.0,0.0,0.0,0.0,Green
2024,1,6,WN,1605,6.0,17.0,719.0,0.0,0.0,6.0,Orange
2024,1,3,UA,1355,0.0,-18.0,1703.0,0.0,0.0,0.0,Green
2024,1,7,AA,2248,-6.0,-24.0,430.0,0.0,0.0,0.0,Green
2024,1,4,AA,713,-10.0,-17.0,1095.0,0.0,0.0,0.0,Green
2024,1,1,AA,802,6.0,5.0,515.0,0.0,0.0,0.0,Green
2024,1,1,NK,720,-1.0,-15.0,177.0,0.0,0.0,0.0,Green
2024,1,6,UA,1540,10.0,15.0,406.0,10.0,0.0,0.0,Orange
2024,1,2,DL,1217,-8.0,-34.0,1448.0,0.0,0.0,0.0,Green
2024,1,3,AA,2139,-4.0,-3.0,2370.0,0.0,0.0,0.0,Green
2024,1,3,AA,1214,1.0,-13.0,364.0,0.0,0.0,0.0,Green
2024,1,6,WN,1420,19.0,18.0,1014.0,0.0,0.0,18.0,Orange
2024,1,1,WN,2040,13.0,9.0,444.0,0.0,0.0,0.0,Green
2024,1,6,WN,1000,6.0,27.0,771.0,5.0,0.0,1.0,Orange
2024,1,2,DL,1005,-5.0,-28.0,232.0,0.0,0.0,0.0,Green
2024,1,2,UA,2000,74.0,72.0,2565.0,22.0,0.0,50.0,Red
2024,1,4,AA,1815,-10.0,37.0,1009.0,37.0,0.0,0.0,Orange
2024,1,5,UA,753,49.0,35.0,1605.0,12.0,0.0,23.0,Orange
2024,1,7,UA,1524,-2.0,-37.0,2120.0,0.0,0.0,0.0,Green
2024,1,6,AA,2015,3.0,-4.0,334.0,0.0,0.0,0.0,Green
2024,1,3,NK,2329,4.0,4.0,1916.0,0.0,0.0,0.0,Green
2024,1,5,WN,1010,13.0,11.0,296.0,0.0,0.0,0.0,Green
2024,1,5,AA,1241,-1.0,-12.0,918.0,0.0,0.0,0.0,Green
2024,1,4,AA,1640,-8.0,11.0,280.0,0.0,0.0,0.0,Green
2024,1,2,AA,1802,-5.0,-11.0,733.0,0.0,0.0,0.0,Green
2024,1,6,AA,1351,-8.0,2.0,919.0,0.0,0.0,0.0,Green
2024,1,4,UA,745,10.0,-6.0,925.0,0.0,0.0,0.0,Green
2024,1,2,UA,530,-3.0,-5.0,313.0,0.0,0.0,0.0,Green
2024,1,2,AA,932,2.0,12.0,872.0,0.0,0.0,0.0,Green
2024,1,5,AA,1503,7.0,2.0,1251.0,0.0,0.0,0.0,Green
2024,1,2,DL,630,0.0,-24.0,942.0,0.0,0.0,0.0,Green
2024,1,3,AA,1252,-1.0,-26.0,1047.0,0.0,0.0,0.0,Green
2024,1,4,AA,1852,-4.0,-22.0,846.0,0.0,0.0,0.0,Green
2024,1,1,WN,835,54.0,46.0,949.0,14.0,0.0,32.0,Orange
2024,1,7,AA,1045,-3.0,-25.0,1139.0,0.0,0.0,0.0,Green
2024,1,1,AA,820,-6.0,-42.0,2176.0,0.0,0.0,0.0,Green
2024,1,1,AA,1706,-2.0,-3.0,347.0,0.0,0.0,0.0,Green
2024,1,7,AA,2030,126.0,124.0,577.0,0.0,124.0,0.0,Red
2024,1,7,UA,1235,-2.0,-20.0,441.0,0.0,0.0,0.0,Green
2024,1,3,NK,1615,-3.0,1.0,1121.0,0.0,0.0,0.0,Green
2024,1,3,WN,1715,16.0,9.0,317.0,0.0,0.0,0.0,Green
2024,1,7,WN,1900,22.0,15.0,872.0,3.0,0.0,12.0,Orange
2024,1,3,AA,1141,54.0,45.0,936.0,3.0,0.0,42.0,Orange
2024,1,7,AA,1427,-4.0,-8.0,247.0,0.0,0.0,0.0,Green
2024,1,1,DL,1210,-8.0,-19.0,1363.0,0.0,0.0,0.0,Green
2024,1,6,NK,628,10.0,63.0,861.0,0.0,10.0,0.0,Red
2024,1,7,NK,1009,57.0,41.0,689.0,41.0,0.0,0.0,Orange
2024,1,7,UA,1700,-3.0,6.0,73.0,0.0,0.0,0.0,Green
2024,1,7,UA,720,-10.0,-19.0,1440.0,0.0,0.0,0.0,Green
2024,1,5,B6,715,-7.0,-17.0,1608.0,0.0,0.0,0.0,Green
2024,1,7,AA,811,0.0,-7.0,969.0,0.0,0.0,0.0,Green
2024,1,6,WN,930,-5.0,3.0,349.0,0.0,0.0,0.0,Green
2024,1,2,UA,2237,-7.0,0.0,2218.0,0.0,0.0,0.0,Green
2024,1,7,AA,1009,16.0,0.0,1430.0,0.0,0.0,0.0,Green
2024,1,2,WN,1040,75.0,73.0,883.0,20.0,0.0,53.0,Red
2024,1,5,UA,817,-5.0,47.0,337.0,0.0,0.0,0.0,Orange
2024,1,2,UA,1330,-6.0,-23.0,483.0,0.0,0.0,0.0,Green
2024,1,2,DL,725,-3.0,-23.0,308.0,0.0,0.0,0.0,Green
2024,1,2,WN,745,-7.0,-13.0,353.0,0.0,0.0,0.0,Green
2024,1,7,AA,1646,74.0,83.0,1023.0,73.0,0.0,1.0,Red
2024,1,3,AA,1909,-1.0,18.0,835.0,0.0,0.0,0.0,Orange
2024,1,5,WN,850,0.0,47.0,998.0,0.0,0.0,0.0,Orange
2024,1,2,AA,2054,-9.0,-10.0,235.0,0.0,0.0,0.0,Green
2024,1,5,UA,1250,-6.0,-14.0,157.0,0.0,0.0,0.0,Green
2024,1,1,B6,1355,-4.0,0.0,2218.0,0.0,0.0,0.0,Green
2024,1,6,WN,645,1.0,22.0,1440.0,0.0,0.0,0.0,Orange
2024,1,7,UA,815,-14.0,-38.0,463.0,0.0,0.0,0.0,Green
2024,1,6,DL,1305,12.0,1.0,399.0,0.0,0.0,0.0,Green
2024,1,7,UA,900,25.0,-4.0,264.0,0.0,0.0,0.0,Green
2024,1,3,AS,1834,40.0,45.0,873.0,0.0,0.0,40.0,Orange
2024,1,6,UA,2055,-3.0,-41.0,3302.0,0.0,0.0,0.0,Green
2024,1,7,AA,1741,117.0,105.0,833.0,105.0,0.0,0.0,Red
2024,1,2,B6,1839,-7.0,-28.0,1102.0,0.0,0.0,0.0,Green
2024,1,2,AA,855,38.0,65.0,257.0,38.0,0.0,0.0,Red
2024,1,4,WN,1000,52.0,33.0,236.0,0.0,0.0,33.0,Orange
2024,1,7,UA,1507,-3.0,-11.0,397.0,0.0,0.0,0.0,Green
2024,1,7,AA,719,2.0,-5.0,846.0,0.0,0.0,0.0,Green
2024,1,4,DL,1815,-1.0,-13.0,707.0,0.0,0.0,0.0,Green
2024,1,4,DL,1535,-7.0,-17.0,1927.0,0.0,0.0,0.0,Green
2024,1,4,WN,1825,12.0,-7.0,1105.0,0.0,0.0,0.0,Green
2024,1,2,WN,1045,8.0,-9.0,404.0,0.0,0.0,0.0,Green
2024,1,4,UA,2045,78.0,74.0,651.0,13.0,0.0,61.0,Red
2024,1,4,DL,1000,-8.0,-9.0,228.0,0.0,0.0,0.0,Green
